"","Mod_Path","ko_id","ko_symbol","ko_name","sub_category","broad_category","mod.path_name"
"558","map02020","K14188","dltC","D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]","Two-component system","","Two-component system"
"559","map02020","K14205","fmtC","phosphatidylglycerol lysyltransferase [EC:2.3.2.3]","Two-component system","","Two-component system"
"560","map02020","K14978","ssrA","two-component system, LuxR family, secretion system sensor histidine kinase SsrA","Two-component system","","Two-component system"
"561","map02020","K14979","ssrB","two-component system, LuxR family, secretion system response regulator SsrB","Two-component system","","Two-component system"
"562","map02020","K14980","chvG","two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]","Two-component system","","Two-component system"
"563","map02020","K14981","chvI","two-component system, OmpR family, response regulator ChvI","Two-component system","","Two-component system"
"564","map02020","K14982","ciaH","two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]","Two-component system","","Two-component system"
"565","map02020","K14983","ciaR","two-component system, OmpR family, response regulator CiaR","Two-component system","","Two-component system"
"566","map02020","K14986","fixL","two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]","Two-component system","","Two-component system"
"567","map02020","K14987","fixJ","two-component system, LuxR family, response regulator FixJ","Two-component system","","Two-component system"
"568","map02020","K14988","salK","two-component system, NarL family, secretion system sensor histidine kinase SalK","Two-component system","","Two-component system"
"569","map02020","K14989","salR","two-component system, NarL family, secretion system response regulator SalR","Two-component system","","Two-component system"
"570","map02020","K15011","actS","two-component system, sensor histidine kinase RegB [EC:2.7.13.3]","Two-component system","","Two-component system"
"571","map02020","K15012","actR","two-component system, response regulator RegA","Two-component system","","Two-component system"
"572","map02020","K15739","vanD","D-alanine---(R)-lactate ligase [EC:6.1.2.1]","Two-component system","","Two-component system"
"573","map02020","K15841","glmY","small regulatory RNA GlmY","Two-component system","","Two-component system"
"574","map02020","K15850","luxN","two-component system, autoinducer 1 sensor kinase/phosphatase LuxN [EC:2.7.13.3 3.1.3.-]","Two-component system","","Two-component system"
"575","map02020","K15851","qrr","quorum regulatory RNA Qrr","Two-component system","","Two-component system"
"576","map02020","K15853","luxD","acyl transferase [EC:2.3.1.-]","Two-component system","","Two-component system"
"577","map02020","K15854","luxB","alkanal monooxygenase beta chain [EC:1.14.14.3]","Two-component system","","Two-component system"
"578","map02020","K15859","SKN7","osomolarity two-component system, response regulator SKN7","Two-component system","","Two-component system"
"579","map02020","K15860","ciaX","regulatory peptide CiaX","Two-component system","","Two-component system"
"580","map02020","K15861","fixK","CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein","Two-component system","","Two-component system"
"581","map02020","K15862","ccoNO","cytochrome c oxidase cbb3-type subunit I/II [EC:7.1.1.9]","Two-component system","","Two-component system"
"582","map02020","K16692","wzc","tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]","Two-component system","","Two-component system"
"583","map02020","K16712","epsE","EPS I polysaccharide export inner membrane protein EpsE","Two-component system","","Two-component system"
"584","map02020","K16713","epsF","EPS I polysaccharide export inner membrane protein EpsF","Two-component system","","Two-component system"
"585","map02020","K17060","aauS","two-component system, sensor histidine kinase AauS [EC:2.7.13.3]","Two-component system","","Two-component system"
"586","map02020","K17061","aauR","two-component system, response regulator AauR","Two-component system","","Two-component system"
"587","map02020","K18072","parS","two-component system, OmpR family, sensor kinase ParS [EC:2.7.13.3]","Two-component system","","Two-component system"
"588","map02020","K18073","parR","two-component system, OmpR family, response regulator ParR","Two-component system","","Two-component system"
"589","map02020","K18093","oprD","imipenem/basic amino acid-specific outer membrane pore [EC:3.4.21.-]","Two-component system","","Two-component system"
"590","map02020","K18094","amrA","membrane fusion protein, multidrug efflux system","Two-component system","","Two-component system"
"591","map02020","K18095","amrB","multidrug efflux pump","Two-component system","","Two-component system"
"592","map02020","K18321","smeA","membrane fusion protein, multidrug efflux system","Two-component system","","Two-component system"
"593","map02020","K18322","smeB","multidrug efflux pump","Two-component system","","Two-component system"
"594","map02020","K18323","smeC","outer membrane protein, multidrug efflux system","Two-component system","","Two-component system"
"595","map02020","K18324","acrD","multidrug efflux pump","Two-component system","","Two-component system"
"596","map02020","K18326","mdtD","MFS transporter, DHA2 family, multidrug resistance protein","Two-component system","","Two-component system"
"597","map02020","K18344","vanRD","two-component system, OmpR family, response regulator VanR","Two-component system","","Two-component system"
"598","map02020","K18345","vanSD","two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Two-component system","","Two-component system"
"599","map02020","K18346","vanW","vancomycin resistance protein VanW","Two-component system","","Two-component system"
"600","map02020","K18347","vanH","D-specific alpha-keto acid dehydrogenase [EC:1.1.1.-]","Two-component system","","Two-component system"
"601","map02020","K18348","vanT","serine/alanine racemase [EC:5.1.1.18 5.1.1.1]","Two-component system","","Two-component system"
"602","map02020","K18349","vanRG","two-component system, OmpR family, response regulator VanR","Two-component system","","Two-component system"
"603","map02020","K18350","vanSG","two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Two-component system","","Two-component system"
"604","map02020","K18351","vanSAc","two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Two-component system","","Two-component system"
"605","map02020","K18352","vanRAc","two-component system, OmpR family, response regulator VanR","Two-component system","","Two-component system"
"606","map02020","K18353","vanJ","vancomycin resistance protein VanJ","Two-component system","","Two-component system"
"607","map02020","K18354","vanK","vancomycin resistance protein VanK","Two-component system","","Two-component system"
"608","map02020","K18444","rrp1","two-component system, glycerol uptake and utilization response regulator","Two-component system","","Two-component system"
"609","map02020","K18856","vanG","D-alanine---D-serine ligase [EC:6.3.2.35]","Two-component system","","Two-component system"
"610","map02020","K18866","vanXY","zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]","Two-component system","","Two-component system"
"611","map02020","K18940","arlS","two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]","Two-component system","","Two-component system"
